plr_id,plr_name,bezirk,flaeche_km2,centroid_lat,centroid_lng,einwohner_gesamt,einwohner_18_35,einwohner_dichte,medianeinkommen_eur,mss_status_index,mss_dynamik_label,doener_count,doener_avg_rating,doener_total_reviews,doener_best_rating,doener_pct_delivery,doener_avg_hours_per_week,doener_pct_late_night,doener_pct_open_sunday,doener_avg_price_level,transit_count,university_count,school_count,nightlife_count,office_count,fastfood_count,gastro_gesamt,gastro_neu,einwohner_pro_doener,wettbewerb_index,gastro_fluktuation,gentrification_flag
09200819,Köllnische Vorstadt,Treptow-Koepenick,1.5517,52.438903,13.56653,8588.0,2065.0,5534.6,3347.0,3.0,positiv,3,4.17,305,4.5,33.3,109.0,100.0,100.0,1.0,31,0,12,6,19,2,21,9,2862.7,0.582,0.429,0.0
04501150,Wilhelmsaue,Charlottenburg-Wilmersdorf,0.2947,52.484765,13.326677,3016.0,635.0,10234.1,4568.0,2.0,negativ,2,4.65,200,4.7,0.0,106.0,100.0,100.0,1.0,10,0,8,4,6,1,22,8,1508.0,0.995,0.364,0.0
06100206,Stadtpark,Steglitz-Zehlendorf,0.7109,52.447362,13.335729,7751.0,1636.0,10903.1,4014.0,2.0,stabil,4,4.53,1280,4.9,100.0,87.4,100.0,75.0,1.0,11,1,7,1,6,2,13,4,1937.8,0.774,0.308,0.0
08100311,Reuterplatz,Neukoelln,0.2596,52.488884,13.428129,7076.0,1916.0,27257.3,4287.0,2.0,stabil,8,4.51,30229,4.9,37.5,87.6,85.7,100.0,3.25,6,0,14,40,5,7,127,42,884.5,2.12,0.331,0.0
10100210,Marzahner Promenade,Marzahn-Hellersdorf,0.8829,52.545104,13.552638,10868.0,2019.0,12309.4,3026.0,2.0,negativ,7,4.27,799,5.0,28.6,36.6,20.0,80.0,1.0,30,0,7,7,6,6,39,9,1552.6,1.196,0.231,0.0
09501736,Hirschgarten,Treptow-Koepenick,2.8731,52.453112,13.61416,4677.0,714.0,1627.9,3878.0,2.0,stabil,0,,0,,,,,,,20,0,3,0,3,0,10,3,,0.0,0.3,0.0
10100312,Springpfuhl,Marzahn-Hellersdorf,1.2104,52.527029,13.545242,16216.0,3489.0,13397.2,3224.0,2.0,stabil,2,4.5,720,4.6,50.0,113.5,100.0,100.0,1.0,14,0,10,3,9,1,21,10,8108.0,0.185,0.476,0.0
12100205,Teichstraße,Reinickendorf,3.3749,52.574202,13.346966,13988.0,3595.0,4144.7,3430.0,2.0,stabil,4,4.47,787,4.7,50.0,82.4,75.0,75.0,1.0,39,0,14,5,19,2,50,20,3497.0,0.429,0.4,0.0
01100102,Großer Tiergarten,Mitte,3.9434,52.51255,13.356187,2034.0,591.0,515.8,6279.0,1.0,stabil,2,4.85,161,4.9,0.0,69.8,50.0,100.0,5.5,33,4,6,31,126,9,152,53,1017.0,5.408,0.349,0.0
02200210,Urbanstraße,Friedrichshain-Kreuzberg,0.9168,52.494533,13.397639,12350.0,3320.0,13470.8,4557.0,2.0,stabil,7,4.39,23913,4.7,42.9,100.9,100.0,100.0,3.71,31,1,28,13,20,5,88,33,1764.3,0.972,0.375,0.0
03701556,Kollwitzplatz,Pankow,0.5071,52.532322,13.416449,8598.0,2057.0,16955.2,5977.0,1.0,stabil,3,4.75,1381,4.8,33.3,75.7,100.0,66.7,1.0,4,2,12,33,51,2,127,32,2866.0,0.582,0.252,0.0
05300736,Zitadellenweg,Spandau,2.619,52.543975,13.229335,3575.0,642.0,1365.0,3537.0,2.0,stabil,1,4.2,325,4.2,100.0,72.5,100.0,100.0,1.0,17,0,8,6,8,2,21,5,3575.0,0.839,0.238,0.0
06200419,Thermometersiedlung,Steglitz-Zehlendorf,0.3212,52.413976,13.314389,4539.0,1066.0,14131.4,,2.0,stabil,0,,0,,,,,,,6,0,4,0,3,0,4,2,,0.0,0.5,0.0
02400625,Wriezener Bahnhof,Friedrichshain-Kreuzberg,0.8644,52.506793,13.439155,1328.0,554.0,1536.3,5871.0,2.0,positiv,3,4.2,1299,4.3,33.3,48.0,33.3,66.7,1.0,13,1,3,21,22,7,91,36,442.7,7.53,0.396,1.0
06300630,Hindenburgdamm,Steglitz-Zehlendorf,0.7448,52.439876,13.317078,5667.0,1287.0,7608.8,4162.0,2.0,stabil,3,4.43,883,4.7,66.7,101.5,100.0,100.0,1.0,2,2,7,2,4,1,20,9,1889.0,0.706,0.45,0.0
11300617,Fennpfuhlpark,Lichtenberg,0.4748,52.528985,13.472542,4407.0,880.0,9281.8,3367.0,3.0,negativ,3,4.03,514,4.5,33.3,95.7,100.0,100.0,1.0,4,1,5,4,5,1,16,3,1469.0,0.908,0.188,0.0
07501029,Ringstraße,Tempelhof-Schoeneberg,1.442,52.4427,13.372797,8544.0,2158.0,5925.1,3588.0,2.0,stabil,1,4.4,90,4.4,0.0,72.0,100.0,100.0,1.0,17,0,9,5,13,2,31,9,8544.0,0.351,0.29,0.0
09100101,Alt-Treptow,Treptow-Koepenick,2.3142,52.489879,13.458617,13453.0,2984.0,5813.2,4445.0,2.0,stabil,1,4.6,80,4.6,0.0,105.0,100.0,100.0,1.0,27,3,20,17,46,5,97,34,13453.0,0.446,0.351,0.0
04300623,Karl-August-Platz,Charlottenburg-Wilmersdorf,0.5827,52.5087,13.30852,12187.0,3582.0,20914.7,4597.0,2.0,stabil,8,4.3,3718,5.0,37.5,97.6,100.0,85.7,1.0,15,1,17,24,24,15,182,71,1523.4,1.887,0.39,0.0
05300737,Gartenfelder Straße,Spandau,1.0417,52.544474,13.240843,11913.0,2724.0,11436.1,3290.0,3.0,stabil,7,4.39,870,4.9,42.9,103.9,85.7,100.0,2.5,22,0,4,5,7,2,27,8,1701.9,0.755,0.296,0.0
06300524,Berlepschstraße,Steglitz-Zehlendorf,1.7456,52.425024,13.24078,5624.0,898.0,3221.8,4457.0,2.0,stabil,1,4.5,85,4.5,100.0,50.0,0.0,0.0,1.0,16,8,7,0,6,0,12,2,5624.0,0.178,0.167,0.0
01200623,Stephankiez,Mitte,0.8965,52.531306,13.353242,10990.0,3765.0,12258.8,4212.0,2.0,stabil,4,4.28,1449,4.6,75.0,69.8,75.0,100.0,3.25,15,0,17,10,28,2,59,24,2747.5,0.546,0.407,0.0
05200632,Tiefwerder,Spandau,1.565,52.521173,13.211071,3655.0,778.0,2335.5,3404.0,3.0,stabil,2,4.1,14,4.6,0.0,81.8,100.0,100.0,10.0,10,0,0,1,2,0,2,0,1827.5,0.547,0.0,0.0
04400835,Rüdesheimer Platz,Charlottenburg-Wilmersdorf,0.6002,52.472697,13.315289,10164.0,1963.0,16934.4,4649.0,2.0,stabil,1,4.6,599,4.6,100.0,119.0,100.0,100.0,1.0,14,1,8,1,4,0,26,7,10164.0,0.098,0.269,0.0
10200627,Am Kienberg,Marzahn-Hellersdorf,0.5332,52.530744,13.587868,3689.0,754.0,6918.6,3187.0,2.0,stabil,0,,0,,,,,,,7,0,1,1,5,0,3,3,,0.0,1.0,0.0
02300418,Reichenberger Straße Ost,Friedrichshain-Kreuzberg,0.5998,52.494043,13.436121,7629.0,1979.0,12719.2,4390.0,2.0,stabil,2,4.4,262,4.8,50.0,94.5,100.0,100.0,1.0,3,2,22,16,21,2,73,31,3814.5,0.524,0.425,0.0
02500728,Samariterviertel,Friedrichshain-Kreuzberg,0.3106,52.5171,13.464842,10073.0,3017.0,32430.8,4908.0,2.0,stabil,7,4.61,4617,4.9,57.1,109.3,100.0,100.0,1.0,10,0,14,20,17,2,93,49,1439.0,0.893,0.527,0.0
01200627,Zillesiedlung,Mitte,0.1744,52.525792,13.361431,3388.0,834.0,19426.6,3453.0,4.0,positiv,0,,0,,,,,,,5,1,1,1,0,0,7,3,,0.0,0.429,0.0
05400945,Kafkastraße,Spandau,1.7372,52.448385,13.1291,3671.0,366.0,2113.2,5167.0,1.0,stabil,0,,0,,,,,,,13,0,3,0,5,0,8,3,,0.0,0.375,0.0
08200729,Britzer Garten,Neukoelln,3.1523,52.434622,13.421599,1869.0,318.0,592.9,,1.0,stabil,2,4.9,96,5.0,50.0,80.5,50.0,50.0,1.0,0,1,5,1,7,0,32,13,934.5,1.07,0.406,0.0
02200207,Gleisdreieck,Friedrichshain-Kreuzberg,0.7462,52.498174,13.374519,2666.0,627.0,3572.8,6347.0,1.0,stabil,1,4.9,78,4.9,0.0,84.0,100.0,0.0,1.0,5,0,2,4,9,3,20,4,2666.0,1.5,0.2,0.0
12200413,Tegel Süd,Reinickendorf,0.7552,52.578546,13.276676,8103.0,1739.0,10729.6,3902.0,3.0,stabil,0,,0,,,,,,,1,0,5,0,8,2,14,5,,0.247,0.357,0.0
04500937,Halensee,Charlottenburg-Wilmersdorf,0.7094,52.498069,13.289947,7653.0,1767.0,10788.0,4828.0,2.0,negativ,1,4.2,343,4.2,0.0,105.0,100.0,100.0,1.0,9,3,6,6,23,1,65,25,7653.0,0.261,0.385,0.0
03400830,Kissingenviertel,Pankow,0.6593,52.567478,13.421148,9293.0,1866.0,14095.3,,2.0,stabil,0,,0,,,,,,,8,0,9,3,10,0,12,2,,0.0,0.167,0.0
03500936,Komponistenviertel Weißensee,Pankow,1.1198,52.546108,13.459135,10052.0,2085.0,8976.6,4250.0,2.0,stabil,2,4.25,784,4.3,50.0,0.0,0.0,100.0,1.0,20,0,17,4,8,1,31,8,5026.0,0.298,0.258,0.0
10200420,Gut Hellersdorf,Marzahn-Hellersdorf,0.7681,52.536622,13.590844,9010.0,2057.0,11730.2,3018.0,4.0,stabil,3,3.67,212,4.5,66.7,82.7,100.0,66.7,1.0,6,0,6,4,3,0,15,7,3003.3,0.333,0.467,0.0
01200517,Huttenkiez,Mitte,2.485,52.534174,13.335625,3924.0,1457.0,1579.1,3808.0,3.0,stabil,1,3.9,262,3.9,100.0,127.0,100.0,100.0,1.0,14,3,7,2,40,3,35,10,3924.0,1.019,0.286,0.0
04300619,Alt-Lietzow,Charlottenburg-Wilmersdorf,0.5367,52.518804,13.309578,9007.0,2288.0,16782.2,4274.0,2.0,stabil,1,4.0,327,4.0,0.0,112.0,100.0,100.0,1.0,12,0,16,7,17,2,47,13,9007.0,0.333,0.277,0.0
06100205,Südende,Steglitz-Zehlendorf,0.8509,52.447326,13.34811,9988.0,2353.0,11738.2,4108.0,2.0,stabil,2,4.35,791,4.4,50.0,105.5,100.0,100.0,1.0,19,0,8,3,7,3,30,13,4994.0,0.501,0.433,0.0
04300624,Savignyplatz,Charlottenburg-Wilmersdorf,0.5346,52.507977,13.31971,9314.0,2581.0,17422.4,5010.0,2.0,stabil,3,4.47,1141,4.9,66.7,99.0,100.0,100.0,1.0,8,8,17,24,23,2,183,57,3104.7,0.537,0.311,0.0
10200419,Havelländer Ring,Marzahn-Hellersdorf,0.2036,52.54219,13.599653,4357.0,1153.0,21399.8,2991.0,2.0,positiv,0,,0,,,,,,,3,0,3,2,2,1,8,2,,0.23,0.25,1.0
04200207,Eichkamp,Charlottenburg-Wilmersdorf,17.4408,52.491752,13.24093,2996.0,921.0,171.8,,1.0,negativ,0,,0,,,,,,,24,0,13,1,3,0,25,6,,0.0,0.24,0.0
02200211,Chamissokiez,Friedrichshain-Kreuzberg,0.9771,52.488223,13.39598,14595.0,3696.0,14937.1,4682.0,2.0,stabil,8,4.44,2580,4.9,62.5,92.4,87.5,87.5,2.12,7,1,39,42,62,7,210,72,1824.4,1.028,0.343,0.0
03601141,Arnimplatz,Pankow,0.2868,52.552469,13.410837,7057.0,2151.0,24606.0,4990.0,2.0,stabil,3,4.5,827,4.6,66.7,63.9,66.7,100.0,4.0,7,0,19,8,11,0,50,15,2352.3,0.425,0.3,0.0
11401137,Erieseering,Lichtenberg,0.718,52.498552,13.518753,9004.0,2113.0,12540.4,3362.0,2.0,stabil,3,4.17,779,4.8,33.3,122.0,100.0,100.0,1.0,15,0,5,2,7,0,18,5,3001.3,0.333,0.278,0.0
10100311,Marzahner Chaussee,Marzahn-Hellersdorf,3.9934,52.525656,13.531514,2670.0,735.0,668.6,3410.0,2.0,stabil,3,4.2,685,4.7,33.3,49.0,50.0,100.0,1.0,52,0,10,4,41,1,44,11,890.0,1.498,0.25,0.0
09100306,Späthsfelde,Treptow-Koepenick,2.7228,52.450297,13.478665,3059.0,422.0,1123.5,4346.0,1.0,positiv,0,,0,,,,,,,16,1,1,2,5,0,7,1,,0.0,0.143,1.0
03400724,Wolfshagener Straße,Pankow,0.7701,52.577789,13.421313,8494.0,1778.0,11029.7,4032.0,2.0,stabil,0,,0,,,,,,,8,0,16,1,5,0,16,4,,0.0,0.25,0.0
01200628,Lüneburger Straße,Mitte,0.7456,52.521893,13.363693,3281.0,871.0,4400.5,4779.0,2.0,stabil,2,4.35,974,4.4,50.0,57.5,50.0,100.0,1.0,23,1,7,7,32,9,55,21,1640.5,3.353,0.382,0.0
08401241,Blumenviertel,Neukoelln,2.12,52.432312,13.481065,8319.0,1479.0,3924.1,3979.0,2.0,stabil,2,4.45,298,4.6,0.0,92.0,100.0,100.0,5.5,19,0,1,5,5,0,36,13,4159.5,0.24,0.361,0.0
04400726,Bismarckallee,Charlottenburg-Wilmersdorf,1.4284,52.491483,13.279961,5417.0,888.0,3792.4,,2.0,negativ,0,,0,,,,,,,15,1,8,1,18,0,11,1,,0.0,0.091,0.0
12400618,Heiligensee Nord,Reinickendorf,3.2471,52.619798,13.246968,3789.0,461.0,1166.9,4221.0,1.0,negativ,1,4.2,15,4.2,0.0,77.0,100.0,100.0,1.0,17,0,4,0,5,0,6,1,3789.0,0.264,0.167,0.0
11300618,Storkower Bogen,Lichtenberg,0.3212,52.526593,13.464037,3850.0,1007.0,11986.3,3712.0,2.0,stabil,1,4.7,182,4.7,0.0,98.0,100.0,100.0,1.0,7,0,6,1,4,1,13,9,3850.0,0.519,0.692,0.0
06100102,Schloßstraße,Steglitz-Zehlendorf,0.4888,52.459816,13.320557,9048.0,2064.0,18510.6,4626.0,2.0,stabil,14,4.64,9056,5.0,28.6,86.3,81.8,81.8,5.18,15,1,14,12,15,2,114,37,646.3,1.768,0.325,0.0
03701660,Bötzowstraße,Pankow,0.5705,52.532785,13.431781,12614.0,2920.0,22110.4,5266.0,2.0,stabil,5,4.58,4786,4.9,60.0,97.3,80.0,100.0,1.0,13,2,40,15,23,3,87,27,2522.8,0.634,0.31,0.0
01400941,Londoner Straße,Mitte,0.4503,52.561076,13.338757,3863.0,890.0,8578.7,3538.0,2.0,stabil,0,,0,,,,,,,0,0,1,1,5,0,10,4,,0.0,0.4,0.0
08100313,Bouchéstraße,Neukoelln,0.1401,52.487507,13.442503,3740.0,819.0,26695.2,3551.0,2.0,positiv,0,,0,,,,,,,6,0,3,1,0,0,2,0,,0.0,0.0,1.0
01100416,Arkonaplatz,Mitte,0.602,52.534587,13.402201,13523.0,3460.0,22463.5,5830.0,1.0,stabil,3,4.5,1378,4.7,33.3,99.2,100.0,100.0,1.0,13,0,34,28,20,5,128,49,4507.7,0.592,0.383,0.0
01100313,Heine-Viertel Ost,Mitte,0.7181,52.5079,13.420317,11590.0,3571.0,16139.8,4865.0,2.0,stabil,2,4.55,1775,4.6,50.0,72.0,50.0,100.0,1.0,13,3,10,7,20,1,68,25,5795.0,0.259,0.368,0.0
12400721,Frohnau Ost,Reinickendorf,5.09,52.641893,13.299623,7891.0,988.0,1550.3,5693.0,1.0,stabil,0,,0,,,,,,,20,0,10,1,6,0,16,4,,0.0,0.25,0.0
01200519,Emdener Straße,Mitte,0.3472,52.529642,13.331846,9592.0,3371.0,27626.7,4062.0,2.0,stabil,8,4.33,2804,4.8,25.0,85.4,85.7,100.0,2.12,3,0,18,12,5,2,82,33,1199.0,1.043,0.402,0.0
03400721,Florakiez,Pankow,0.7942,52.566006,13.39985,11895.0,2438.0,14977.3,4946.0,2.0,stabil,3,4.1,372,4.9,33.3,95.3,100.0,100.0,1.0,13,0,27,12,17,0,48,17,3965.0,0.252,0.354,0.0
02200209,Viktoriapark,Friedrichshain-Kreuzberg,0.6936,52.488666,13.380125,10957.0,2732.0,15797.3,4777.0,2.0,stabil,3,4.47,2168,4.6,66.7,112.7,100.0,100.0,1.0,21,0,29,20,27,3,107,40,3652.3,0.548,0.374,0.0
05400944,Kladower Damm,Spandau,4.3122,52.454288,13.148287,2183.0,255.0,506.2,,1.0,negativ,1,3.7,142,3.7,0.0,65.0,0.0,0.0,1.0,8,0,2,4,3,1,15,5,2183.0,0.916,0.333,0.0
02500830,Niederbarnimstraße,Friedrichshain-Kreuzberg,0.1655,52.513858,13.458891,4071.0,1297.0,24598.2,4810.0,2.0,stabil,3,4.3,209,5.0,33.3,119.3,100.0,100.0,1.0,8,0,8,17,3,2,54,23,1357.0,1.228,0.426,0.0
07501031,Eisenacher Straße,Tempelhof-Schoeneberg,1.5423,52.446218,13.393037,9124.0,1939.0,5915.8,3710.0,2.0,stabil,4,4.4,1257,4.9,75.0,102.1,75.0,100.0,3.25,22,0,4,4,3,5,45,16,2281.0,0.986,0.356,0.0
08301037,Gropiusstadt Süd-Ost,Neukoelln,0.4379,52.422721,13.477565,11049.0,2544.0,25231.8,3131.0,3.0,stabil,2,3.75,151,4.0,50.0,49.0,50.0,100.0,1.0,5,0,6,2,5,0,8,1,5524.5,0.181,0.125,0.0
12601031,Lübarser Straße,Reinickendorf,1.1341,52.603036,13.337101,3333.0,572.0,2938.9,3862.0,2.0,stabil,1,4.7,338,4.7,100.0,77.0,0.0,100.0,1.0,10,0,6,0,7,1,18,6,3333.0,0.6,0.333,0.0
04400728,Hagenplatz,Charlottenburg-Wilmersdorf,0.9437,52.483213,13.273616,3189.0,501.0,3379.3,4299.0,2.0,negativ,0,,0,,,,,,,18,1,7,4,15,0,3,2,,0.0,0.667,0.0
07200307,Bayerischer Platz,Tempelhof-Schoeneberg,0.5239,52.490059,13.340685,10549.0,2411.0,20135.5,4510.0,2.0,stabil,4,3.93,1102,4.4,50.0,98.4,100.0,100.0,1.0,11,1,12,6,13,3,50,22,2637.2,0.664,0.44,0.0
09501737,Alt-Friedrichshagen,Treptow-Koepenick,11.1704,52.458293,13.634316,14359.0,1859.0,1285.5,4299.0,2.0,stabil,2,4.5,483,4.5,0.0,56.0,50.0,100.0,1.0,47,0,20,11,19,0,55,15,7179.5,0.139,0.273,0.0
10200524,Adele-Sandrock-Straße,Marzahn-Hellersdorf,1.1113,52.535823,13.621434,11814.0,2552.0,10630.8,3227.0,2.0,stabil,5,4.17,649,4.5,60.0,45.5,50.0,100.0,1.0,28,1,7,0,5,1,14,4,2362.8,0.508,0.286,0.0
03500932,Bühringstraße,Pankow,0.9925,52.558577,13.444097,6659.0,1666.0,6709.3,3822.0,2.0,positiv,0,,0,,,,,,,10,1,6,0,8,0,10,3,,0.0,0.3,1.0
07200413,Cheruskerstraße,Tempelhof-Schoeneberg,0.7972,52.478844,13.362929,7708.0,2066.0,9668.8,4614.0,2.0,stabil,2,3.85,395,4.1,50.0,105.0,100.0,100.0,1.0,9,1,20,8,30,4,60,19,3854.0,0.778,0.317,0.0
02400520,Barnimkiez,Friedrichshain-Kreuzberg,0.9416,52.525032,13.433791,5904.0,1259.0,6270.2,3751.0,2.0,positiv,0,,0,,,,,,,15,0,5,4,5,0,16,3,,0.0,0.188,1.0
02500836,Stralauer Halbinsel,Friedrichshain-Kreuzberg,1.117,52.493727,13.472155,5137.0,823.0,4598.9,5936.0,1.0,stabil,0,,0,,,,,,,13,0,8,2,5,0,10,2,,0.0,0.2,0.0
12500928,Waidmannslust,Reinickendorf,1.7319,52.607422,13.315659,5158.0,906.0,2978.2,4198.0,2.0,stabil,1,4.2,90,4.2,0.0,119.0,100.0,100.0,1.0,15,1,16,6,6,1,33,11,5158.0,0.388,0.333,0.0
05100210,Germersheimer Platz,Spandau,0.5448,52.547693,13.185281,7911.0,1979.0,14520.9,3186.0,4.0,stabil,2,3.75,420,4.1,0.0,106.5,100.0,100.0,1.0,16,0,4,3,2,0,13,4,3955.5,0.253,0.308,0.0
08401246,Waltersdorfer Chaussee Ost,Neukoelln,2.2451,52.413168,13.509709,7840.0,1289.0,3492.0,3774.0,2.0,stabil,1,4.2,226,4.2,0.0,101.5,100.0,100.0,1.0,17,0,3,4,3,0,11,1,7840.0,0.128,0.091,0.0
03300515,Blankenburger Süden,Pankow,1.1627,52.58479,13.454342,49.0,9.0,42.1,,,,0,,0,,,,,,,9,0,1,0,0,0,0,0,,0.0,,
04500936,Droysenstraße,Charlottenburg-Wilmersdorf,0.2735,52.501864,13.301694,5621.0,1270.0,20552.1,5002.0,2.0,stabil,0,,0,,,,,,,7,0,11,8,7,0,52,24,,0.0,0.462,0.0
02300419,Wrangelkiez,Friedrichshain-Kreuzberg,0.5267,52.498268,13.445204,10396.0,2886.0,19738.0,4165.0,2.0,positiv,7,4.57,4049,4.9,85.7,100.2,100.0,100.0,1.0,6,2,25,40,24,7,180,71,1485.1,1.347,0.394,1.0
08100208,Körnerpark,Neukoelln,0.5539,52.471819,13.43517,11955.0,3586.0,21583.3,3831.0,3.0,positiv,7,4.3,2751,4.8,42.9,94.7,83.3,100.0,3.57,6,0,21,20,13,6,123,47,1707.9,1.087,0.382,0.0
07100101,Wittenbergplatz,Tempelhof-Schoeneberg,0.621,52.498679,13.342959,9794.0,2105.0,15771.3,4515.0,2.0,stabil,4,4.72,3728,5.0,25.0,98.7,100.0,100.0,14.0,11,0,15,30,22,7,141,31,2448.5,1.123,0.22,0.0
03500935,Behaimstraße,Pankow,0.4391,52.551059,13.449818,6799.0,1681.0,15483.9,4267.0,2.0,stabil,2,4.5,742,4.5,100.0,117.5,100.0,100.0,5.5,7,0,13,9,7,0,36,19,3399.5,0.294,0.528,0.0
02200212,Graefekiez Süd,Friedrichshain-Kreuzberg,0.3911,52.489237,13.414045,8340.0,2034.0,21324.5,4461.0,2.0,stabil,1,4.2,73,4.2,100.0,98.0,100.0,100.0,1.0,7,2,17,10,18,1,83,34,8340.0,0.24,0.41,0.0
05200524,Döberitzer Weg,Spandau,1.6609,52.525154,13.133153,3380.0,594.0,2035.0,4066.0,1.0,stabil,2,4.5,306,4.6,50.0,74.2,0.0,50.0,1.0,13,0,2,1,1,1,12,4,1690.0,0.888,0.333,0.0
03400826,Tiroler Viertel,Pankow,0.659,52.560833,13.407928,7222.0,1613.0,10959.0,4171.0,2.0,stabil,2,4.15,577,4.8,100.0,109.5,100.0,100.0,1.0,19,0,14,6,10,0,21,6,3611.0,0.277,0.286,0.0
01300836,Humboldthain Nordwest,Mitte,1.4414,52.543279,13.37207,14947.0,5012.0,10369.8,3710.0,4.0,positiv,9,4.21,2460,4.7,22.2,101.0,88.9,88.9,5.11,28,0,20,25,30,9,136,62,1660.8,1.204,0.456,0.0
11100101,Dörfer Malchow-Wartenberg,Lichtenberg,8.4506,52.579626,13.50697,3356.0,395.0,397.1,3876.0,1.0,stabil,0,,0,,,,,,,21,0,6,1,8,0,8,2,,0.0,0.25,0.0
10300733,Alt-Biesdorf,Marzahn-Hellersdorf,2.3981,52.507615,13.556058,5190.0,1024.0,2164.2,4226.0,1.0,negativ,2,4.1,608,4.2,0.0,98.2,100.0,100.0,1.0,15,0,8,1,9,0,25,3,2595.0,0.385,0.12,0.0
08100419,Treptower Straße Nord,Neukoelln,0.4306,52.484012,13.451976,7192.0,1915.0,16702.3,3630.0,4.0,positiv,1,3.5,75,3.5,0.0,140.0,100.0,100.0,1.0,10,0,4,5,5,1,29,12,7192.0,0.278,0.414,0.0
05200633,Graetschelsteig,Spandau,0.491,52.516209,13.191367,2159.0,396.0,4397.1,,3.0,stabil,0,,0,,,,,,,15,0,0,1,2,2,7,3,,0.926,0.429,0.0
07601544,John-Locke-Straße,Tempelhof-Schoeneberg,1.1239,52.391517,13.402008,9262.0,1618.0,8240.9,3507.0,2.0,stabil,4,4.5,2113,4.8,25.0,98.0,100.0,100.0,1.0,26,0,8,1,7,2,29,14,2315.5,0.648,0.483,0.0
06200423,Schütte-Lanz-Straße,Steglitz-Zehlendorf,1.7418,52.415332,13.328746,8606.0,1224.0,4940.9,4563.0,2.0,stabil,0,,0,,,,,,,21,0,5,0,4,0,11,6,,0.0,0.545,0.0
06300525,Zehlendorf Süd,Steglitz-Zehlendorf,1.3135,52.411293,13.258254,5820.0,1115.0,4430.9,3660.0,2.0,stabil,2,4.45,80,5.0,50.0,67.5,50.0,0.0,1.0,13,0,5,2,3,1,6,2,2910.0,0.515,0.333,0.0
03501037,Rathaus Weißensee,Pankow,1.745,52.561258,13.465298,8487.0,1802.0,4863.6,3502.0,2.0,stabil,3,3.97,608,4.5,66.7,37.3,33.3,100.0,1.0,27,0,13,3,9,1,31,7,2829.0,0.471,0.226,0.0
11401136,Volkradstraße,Lichtenberg,0.7973,52.499749,13.50882,8336.0,2318.0,10455.3,3468.0,2.0,stabil,1,3.0,72,3.0,0.0,76.8,0.0,100.0,1.0,10,0,10,0,5,0,9,4,8336.0,0.12,0.444,0.0
07501032,Imbrosweg,Tempelhof-Schoeneberg,1.2322,52.444151,13.406506,6284.0,1333.0,5099.8,3844.0,2.0,stabil,0,,0,,,,,,,7,0,6,2,2,0,7,2,,0.0,0.286,0.0
09100203,Plänterwald Ost,Treptow-Koepenick,2.145,52.477246,13.482401,7473.0,2116.0,3483.9,3467.0,2.0,stabil,0,,0,,,,,,,16,0,6,0,8,0,12,2,,0.0,0.167,0.0
05300839,Rohrdamm,Spandau,1.2179,52.545567,13.261758,8314.0,2128.0,6826.5,,3.0,stabil,0,,0,,,,,,,11,0,4,1,3,0,9,5,,0.0,0.556,0.0
09401432,Siedlung Kämmereiheide,Treptow-Koepenick,0.9387,52.445368,13.605697,1572.0,198.0,1674.7,,2.0,negativ,0,,0,,,,,,,12,0,1,0,4,0,2,0,,0.0,0.0,0.0
05300735,Haveleck,Spandau,1.0329,52.553193,13.230864,4520.0,1523.0,4376.0,3774.0,2.0,negativ,0,,0,,,,,,,6,0,2,0,4,0,5,4,,0.0,0.8,0.0
12601236,Schorfheidestraße,Reinickendorf,0.5783,52.59389,13.351489,3190.0,648.0,5516.2,3776.0,2.0,stabil,1,4.3,158,4.3,100.0,91.0,100.0,100.0,1.0,8,0,4,1,1,1,15,3,3190.0,0.627,0.2,0.0
11300724,Roedeliusplatz,Lichtenberg,0.4113,52.514524,13.490187,4372.0,1268.0,10629.7,3718.0,2.0,stabil,2,4.65,769,4.8,0.0,98.0,100.0,100.0,1.0,7,0,2,3,15,0,16,7,2186.0,0.457,0.438,0.0
01100414,Nordbahnhof,Mitte,0.373,52.535108,13.380372,5513.0,1746.0,14780.2,6264.0,1.0,stabil,1,4.8,166,4.8,0.0,93.0,100.0,100.0,1.0,0,2,5,4,12,2,35,10,5513.0,0.544,0.286,0.0
09300923,Kölner Viertel,Treptow-Koepenick,1.5666,52.404302,13.538831,9100.0,1709.0,5808.8,3548.0,2.0,stabil,0,,0,,,,,,,9,0,8,1,8,0,12,3,,0.0,0.25,0.0
02100101,Askanischer Platz,Friedrichshain-Kreuzberg,0.7107,52.501438,13.381517,7225.0,2379.0,10166.0,4313.0,3.0,stabil,0,,0,,,,,,,20,9,13,9,32,0,50,11,,0.0,0.22,0.0
10400939,Alt-Mahlsdorf,Marzahn-Hellersdorf,1.8989,52.509272,13.617751,4529.0,588.0,2385.1,4261.0,1.0,stabil,3,4.4,683,4.7,33.3,74.7,66.7,33.3,1.0,35,0,9,0,8,2,10,4,1509.7,1.104,0.4,0.0
12400617,Alt-Heiligensee,Reinickendorf,5.3583,52.609412,13.227682,6704.0,796.0,1251.1,4801.0,1.0,stabil,1,4.0,122,4.0,100.0,66.0,100.0,100.0,1.0,27,0,9,4,4,0,22,7,6704.0,0.149,0.318,0.0
